49.1984290112086,49.3428981822318,41.85529264356,42.3363145642599,42.4526584791167,42.9709681039705,41.1535897377965,41.4884820112826,45.1992995119512,43.1817921683876,45.5741586019061,49.0332512239592,45.6561411526314,43.8391180455601,44.1544589741887,47.7277308555561,44.7543569919158,43.1578000005499,44.3107543336792,1
43.6177960366437,42.8892257960948,36.4163237515815,38.076331479165,36.5876225876339,37.3294827048203,35.9239246386963,37.3007300999456,36.9121847898155,37.4061954746655,38.5978107639564,38.6538365693006,38.6499975886027,37.0343130144475,39.9189432083163,43.8758176571236,43.2958675081362,44.2128965998145,45.5166787282108,1
45.9442414298154,44.605600568915,38.6787835474515,40.3251165175717,39.5802073469505,39.764052700789,41.1799178261276,39.2270538848029,39.4422551394503,40.3984492636079,43.320714185452,43.039573053842,43.4626088935404,37.5457907050789,41.0320105653144,40.8296293248658,39.9543132456394,40.0051629872933,47.5720976204288,1
48.8612117088622,51.9217084494295,45.3856966673517,52.6113538885125,44.5740349833515,55.1618406922747,46.0830550231124,46.1891142986213,44.7449848269731,48.3530639713836,48.1250394905306,50.2952974521477,47.5078170340492,41.5500463597604,46.4521925727083,48.3595814824469,46.1945074643402,51.4438363732098,51.8629308858081,1
35.8133668914253,42.6167722213231,35.2739245239152,35.8637695435183,33.60949357665,34.9723036671269,35.201657633616,34.176799495633,37.6175760785478,33.0212194159271,43.1465089843094,40.4865969334448,43.8360131281767,32.1858234379867,33.2600473770298,33.8254977334812,41.1740428389028,38.1125355259589,45.2984076890349,1
37.316927004164,46.3553586109745,39.0080753929832,41.2395725175459,43.7523755817675,37.7197624728856,35.6332973694441,40.4889289624247,37.6714229679716,42.9090451445879,38.8844405165091,54.4350639214411,42.5728871912059,41.76703255642,49.1824031831426,35.4548499778504,44.4448398680224,51.5617630577857,44.2915557555689,1
49.3672612813324,48.8293401230701,48.3345071655105,43.8742021299506,48.1562811430536,48.4037363957983,48.2756377360882,46.4077962564088,48.5176826699148,48.0888990356217,48.1974186537266,68.0608537137397,49.7168448372182,57.6127607829521,48.5593834644166,43.9383504013937,48.9855273973699,50.0353638742008,48.146078032683,1
46.8353251802111,47.9917189756015,54.9510815716105,43.276360224407,44.1333818711572,43.8888508664453,42.7600377819774,43.3602446480069,52.1217385785959,44.7918818353059,44.615600014234,43.8137108174372,43.9384754464491,39.3552724592123,43.3037539676379,43.0508144561676,50.0656472536947,49.8677997050375,51.1037963068767,1
50.4022605872233,48.1648424373247,40.6207924548614,42.5460201184759,47.656531073738,42.2564381532469,42.2123280144373,43.4594445746693,41.2622151618039,43.0217359396787,42.0676217957701,47.9809749780827,42.4036503582432,40.2924043970009,42.4152445690133,43.1905721009554,42.1355680982333,40.4751005857648,42.1171761512099,1
45.8636717482062,46.7691422737516,42.2833160220428,41.4093041825939,46.5074234248863,41.0689053543997,40.8047316742535,40.0560052494561,40.750847332807,40.1628474219923,42.6247070026346,41.5045105615521,42.1943856336669,38.8848485760181,42.1625313951586,40.8830622148524,43.7800960649644,43.5643982389967,40.8789911909612,1
45.9616846301733,44.6631737565943,40.2117163092722,38.6756154007329,39.6618694565044,40.1700161961424,40.6207844657313,39.8684315957531,42.6754819847874,43.4069323017076,41.68383060132,41.9971222333492,41.7948392672326,39.6382973083808,42.5840917735523,42.9093114544201,42.8673319232959,43.3663158978385,41.2836972582238,1
43.5091528174055,42.8750029616489,34.6141835464583,36.2593973262943,35.1242541353634,35.9199403115112,37.8763934700147,35.5841902752444,35.5859522840889,35.8076110525673,38.5195234923878,38.5581425618076,39.1471257548734,34.9345006907972,41.1189564334758,40.7318262025183,41.827061839541,36.7959688921976,43.8425547714652,1
51.1704303770263,50.7527680098004,49.2369351806352,49.3198956977657,49.2400949152689,48.9050833352262,57.9766035053113,48.2684480851771,48.129983423734,48.4241825691549,48.1319002668052,48.8243715887711,48.1611646369188,45.962536331559,49.235540996482,53.5910829552299,50.1832524523527,58.4260022407102,59.6101291808606,1
44.6080759383867,44.3184932090184,40.1614656285536,41.9674434804416,40.3551777708165,42.0021811099118,39.8083284575171,38.2813949088663,41.0391776315024,37.9024886528798,46.5104755365051,40.2142041152866,43.7896021777205,36.5959923235348,41.6579929287949,44.3257284889655,42.438029625643,40.3410907382205,46.5019978653612,1
50.003311327645,48.9218764547966,46.7870868846593,49.2511277296106,47.1497910803914,48.291933561442,47.8849133111925,47.2197181437544,48.8248262679839,47.260629178697,47.8772811032279,42.9993573485919,48.7900561794892,40.8062444414282,51.1735800908471,47.115660656117,47.0958854290091,52.5544029820779,49.8693490971259,1
47.8117070707421,49.3277660724994,42.5129145351895,42.8387781920495,42.2448900416087,42.6746915884108,43.5861241432556,44.4242686328948,41.4676910569889,43.3152202545214,42.9804651314288,42.1286829752704,43.773390181231,42.2525144840937,45.8563954650159,49.8670951717856,44.3941179277301,43.9915423473295,43.1839519648344,1
46.3941108139598,46.8557804377271,37.8980726256887,38.8996148773783,37.8025923489171,40.2576319964983,38.2536267785349,36.7425807473904,37.7170284992189,36.7247436272007,40.6287589477728,40.9113502041161,38.7282831428118,39.3897301448205,39.4332117282304,41.1488491576504,38.726145271606,38.2795137805393,41.3597961414148,1
50.8443758052003,50.025969161089,35.3128876032285,34.5789529151249,36.6570321783271,34.9637089366895,35.7358790158884,38.4482293604505,36.2444880720323,37.9628953467171,40.048673234754,38.6265962291381,39.4160248677654,38.9776465707345,40.9105953199572,40.3882387223898,40.8710714303778,36.3295870169038,42.1555962020785,1
